category,item,tag,code,name,notes
C05-b,海霧メッシュ,SeaMistMesh,C05_175,視程階級0（霧）,NA
C05-b,海霧メッシュ,SeaMistMesh,C05_176,視程階級0（霧雨）,NA
C05-b,海霧メッシュ,SeaMistMesh,C05_177,視程階級0（雨）,NA
C05-b,海霧メッシュ,SeaMistMesh,C05_178,視程階級0（その他）,NA
C05-b,海霧メッシュ,SeaMistMesh,C05_179,視程階級1（霧）,NA
C05-b,海霧メッシュ,SeaMistMesh,C05_180,視程階級1（霧雨）,NA
C05-b,海霧メッシュ,SeaMistMesh,C05_181,視程階級1（雨）,NA
C05-b,海霧メッシュ,SeaMistMesh,C05_182,視程階級1（その他）,NA
C05-b,海霧メッシュ,SeaMistMesh,C05_183,視程階級2（霧）,NA
C05-b,海霧メッシュ,SeaMistMesh,C05_184,視程階級2（霧雨）,NA
C05-b,海霧メッシュ,SeaMistMesh,C05_185,視程階級2（雨）,NA
C05-b,海霧メッシュ,SeaMistMesh,C05_186,視程階級2（その他）,NA
C05-b,海霧メッシュ,SeaMistMesh,C05_187,視程階級3（霧）,NA
C05-b,海霧メッシュ,SeaMistMesh,C05_188,視程階級3（霧雨）,NA
C05-b,海霧メッシュ,SeaMistMesh,C05_189,視程階級3（雨）,NA
C05-b,海霧メッシュ,SeaMistMesh,C05_190,視程階級3（その他）,NA
C05-b,海霧メッシュ,SeaMistMesh,C05_191,視程階級4（霧）,NA
C05-b,海霧メッシュ,SeaMistMesh,C05_192,視程階級4（霧雨）,NA
C05-b,海霧メッシュ,SeaMistMesh,C05_193,視程階級4（雨）,NA
C05-b,海霧メッシュ,SeaMistMesh,C05_194,視程階級4（その他）,NA
C05-b,海霧メッシュ,SeaMistMesh,C05_195,視程階級5（霧）,NA
C05-b,海霧メッシュ,SeaMistMesh,C05_196,視程階級5（霧雨）,NA
C05-b,海霧メッシュ,SeaMistMesh,C05_197,視程階級5（雨）,NA
C05-b,海霧メッシュ,SeaMistMesh,C05_198,視程階級5（その他）,NA
C05-b,海霧メッシュ,SeaMistMesh,C05_199,視程階級6（霧）,NA
C05-b,海霧メッシュ,SeaMistMesh,C05_200,視程階級6（霧雨）,NA
C05-b,海霧メッシュ,SeaMistMesh,C05_201,視程階級6（雨）,NA
C05-b,海霧メッシュ,SeaMistMesh,C05_202,視程階級6（その他）,NA
C05-b,海霧メッシュ,SeaMistMesh,C05_203,視程階級7（霧）,NA
C05-b,海霧メッシュ,SeaMistMesh,C05_204,視程階級7（霧雨）,NA
C05-b,海霧メッシュ,SeaMistMesh,C05_205,視程階級7（雨）,NA
C05-b,海霧メッシュ,SeaMistMesh,C05_206,視程階級7（その他）,NA
C05-b,海霧メッシュ,SeaMistMesh,C05_207,視程階級8（霧）,NA
C05-b,海霧メッシュ,SeaMistMesh,C05_208,視程階級8（霧雨）,NA
C05-b,海霧メッシュ,SeaMistMesh,C05_209,視程階級8（雨）,NA
C05-b,海霧メッシュ,SeaMistMesh,C05_210,視程階級8（その他）,NA
C05-b,海霧メッシュ,SeaMistMesh,C05_211,視程階級9（霧）,NA
C05-b,海霧メッシュ,SeaMistMesh,C05_212,視程階級9（霧雨）,NA
C05-b,海霧メッシュ,SeaMistMesh,C05_213,視程階級9（雨）,NA
C05-b,海霧メッシュ,SeaMistMesh,C05_214,視程階級9（その他）,NA
C05-c,自然漁場メッシュ,NaturalFisheryMesh,C05_215,季節コード,NA
C05-c,自然漁場メッシュ,NaturalFisheryMesh,C05_216,2次メッシュコード,NA
C05-c,自然漁場メッシュ,NaturalFisheryMesh,C05_217,くろまぐろ漁場有無,NA
C05-c,自然漁場メッシュ,NaturalFisheryMesh,C05_218,かつお漁場有無,NA
C05-c,自然漁場メッシュ,NaturalFisheryMesh,C05_219,にしん漁場有無,NA
C05-c,自然漁場メッシュ,NaturalFisheryMesh,C05_220,まいわし漁場有無,NA
C05-c,自然漁場メッシュ,NaturalFisheryMesh,C05_221,かたくちいわし漁場有無,NA
C05-c,自然漁場メッシュ,NaturalFisheryMesh,C05_222,まあじ漁場有無,NA
C05-c,自然漁場メッシュ,NaturalFisheryMesh,C05_223,まさば漁場有無,NA
C05-c,自然漁場メッシュ,NaturalFisheryMesh,C05_224,さんま漁場有無,NA
C05-c,自然漁場メッシュ,NaturalFisheryMesh,C05_225,すけとうだら漁場有無,NA
C05-c,自然漁場メッシュ,NaturalFisheryMesh,C05_226,するめいか漁場有無,NA
C07,海岸施設・感潮限界（海岸利用施設）,CoastFacility,C07_001,行政コード,NA
C07,海岸施設・感潮限界（海岸利用施設）,CoastFacility,C07_002,施設名,NA
C07,海岸施設・感潮限界（海岸利用施設）,CoastFacility,C07_003,種別コード,NA
C07,海岸施設・感潮限界（海岸利用施設）,CoastFacility,C07_004,施設番号,NA
C07,海岸施設・感潮限界（海岸利用施設）,CoastFacility,C07_005,管理者,NA
C07,海岸施設・感潮限界（海岸利用施設）,CoastFacility,C07_006,原子炉の基数,NA
C07,海岸施設・感潮限界（海岸利用施設）,CoastFacility,C07_007,発電所の出力,NA
C07,海岸施設・感潮限界（海岸利用施設）,CoastFacility,C07_008,敷地面積,NA
C07,海岸施設・感潮限界（験潮場）,TidalStation,C07_009,行政コード,NA
C07,海岸施設・感潮限界（験潮場）,TidalStation,C07_010,施設名,NA
C07,海岸施設・感潮限界（験潮場）,TidalStation,C07_011,験潮場番号,NA
C07,海岸施設・感潮限界（験潮場）,TidalStation,C07_012,所属,NA
C07,海岸施設・感潮限界（験潮場）,TidalStation,C07_013,験潮場種類,NA
C07,海岸施設・感潮限界（験潮場）,TidalStation,C07_014,観測開始年,NA
C07,海岸施設・感潮限界（験潮場）,TidalStation,C07_015,観測基準面標高,NA
C07,海岸施設・感潮限界（験潮場）,TidalStation,C07_016,平均海面,NA
C07,海岸施設・感潮限界（験潮場）,TidalStation,C07_017,大潮平均高潮面,NA
C07,海岸施設・感潮限界（験潮場）,TidalStation,C07_018,大潮平均低潮面,NA
C07,海岸施設・感潮限界（験潮場）,TidalStation,C07_019,既往最高潮位,NA
C07,海岸施設・感潮限界（験潮場）,TidalStation,C07_020,既往最高潮位観測年月,NA
C07,海岸施設・感潮限界（験潮場）,TidalStation,C07_021,既往最低潮位,NA
C07,海岸施設・感潮限界（験潮場）,TidalStation,C07_022,既往最低潮位観測年月,NA
C07,海岸施設・感潮限界（感潮限界）,TidalLimit,C07_023,行政コード,NA
C07,海岸施設・感潮限界（感潮限界）,TidalLimit,C07_024,施設名,NA
C07,海岸施設・感潮限界（感潮限界）,TidalLimit,C07_025,区域番号,NA
C07,海岸施設・感潮限界（感潮限界）,TidalLimit,C07_026,水系域コード,NA
C07,海岸施設・感潮限界（感潮限界）,TidalLimit,C07_027,河川コード,NA
C07,海岸施設・感潮限界（感潮限界）,TidalLimit,C07_028,種類,NA
C07,海岸施設・感潮限界（感潮限界）,TidalLimit,C07_029,河口からの距離,NA
C09,漁港,FishingPort,C09_001,漁港コード,NA
C09,漁港,FishingPort,C09_002,漁港名,NA
C09,漁港,FishingPort,C09_003,行政区域コード,NA
C09,漁港,FishingPort,C09_004,種別,NA
C09,漁港,FishingPort,C09_005,管理者区分,NA
C09,漁港,FishingPort,C09_006,管理者名,NA
C09,漁港,FishingPort,C09_007,指定年月日,NA
C09,漁港,FishingPort,C09_008,関係漁業共同組合,NA
C09,漁港,FishingPort,C09_009,外郭施設延長,NA
C09,漁港,FishingPort,C09_010,係留施設延長,NA
C09,漁港区域界,FishingPortBoundary,C09_011,都道府県コード,NA
C09,漁港区域界,FishingPortBoundary,C09_012,漁港コード,NA
C10,増養殖施設,AquacultureFacility,C10_001,県コード,NA
C10,増養殖施設,AquacultureFacility,C10_002,免許番号,NA
C10,増養殖施設,AquacultureFacility,C10_003,種別,NA
C10,増養殖施設,AquacultureFacility,C10_004,行政コード,NA
C10,増養殖施設,AquacultureFacility,C10_005,管理者名,NA
C10,増養殖施設,AquacultureFacility,C10_006,養殖水産物,NA
C10,増養殖施設,AquacultureFacility,C10_007,免許年,NA
C10,増養殖施設,AquacultureFacility,C10_008,使用月,NA
C10,増養殖施設,AquacultureFacility,C10_009,敷地面積,NA
C11,漁礁（漁礁位置）,Fish-breedingGroundLine,C11_001,県コード,NA
